,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
14440,0.425,0.0764,3,-19.393,0,0.0338,0.983,0.0196,0.127,0.23,99.559,4
14441,0.462,0.199,0,-8.085,1,0.0392,0.885,0.0,0.102,0.344,134.164,4
14442,0.775,0.572,9,-8.973,1,0.294,0.452,0.854,0.0992,0.661,90.072,4
14443,0.565,0.414,0,-9.716,1,0.0266,0.199,0.00104,0.102,0.297,103.686,3
14444,0.692,0.517,11,-15.327,1,0.0396,0.856,0.902,0.135,0.663,110.272,4
14445,0.796,0.28,8,-12.665,0,0.324,0.615,0.259,0.115,0.461,91.902,4
14446,0.568,0.738,0,-7.82,0,0.166,0.762,0.0187,0.126,0.242,95.059,4
14447,0.346,0.255,6,-7.839,1,0.0311,0.917,0.0,0.0988,0.118,75.117,4
14448,0.664,0.382,9,-13.768,0,0.0525,0.746,0.888,0.115,0.439,170.072,3
14449,0.663,0.183,9,-11.407,0,0.0501,0.954,0.85,0.103,0.145,129.346,4
14451,0.628,0.438,0,-14.785,1,0.0366,0.329,0.879,0.107,0.0364,101.555,4
14452,0.504,0.0282,4,-25.022,0,0.0482,0.954,0.872,0.108,0.0704,127.687,4
14453,0.707,0.848,6,-4.811,1,0.0293,0.108,4.02e-06,0.276,0.967,121.992,4
14454,0.631,0.515,2,-15.011,1,0.0685,0.516,0.9,0.114,0.0387,91.003,5
14455,0.562,0.41,1,-7.51,1,0.0253,0.764,0.000353,0.0773,0.29,97.782,4
14456,0.351,0.113,9,-17.027,1,0.0399,0.966,0.0982,0.23,0.0548,82.389,3
14459,0.842,0.384,9,-11.384,0,0.0353,0.638,0.000487,0.0998,0.604,84.026,4
14460,0.224,0.22,6,-15.135,1,0.0333,0.774,0.939,0.107,0.0454,116.255,4
14461,0.376,0.337,11,-16.083,1,0.0387,0.92,0.431,0.55,0.137,118.504,3
14462,0.509,0.436,10,-12.002,0,0.143,0.241,0.00135,0.0916,0.57,107.795,4
14463,0.262,0.0547,7,-21.945,0,0.051,0.978,0.137,0.0939,0.0475,74.528,3
14464,0.198,0.191,1,-13.251,1,0.0373,0.943,0.0467,0.155,0.0843,82.34,4
14466,0.655,0.788,2,-4.468,1,0.0235,0.255,0.0189,0.709,0.546,93.617,4
14468,0.428,0.175,9,-14.586,0,0.0363,0.751,1.34e-05,0.113,0.165,119.594,4
14471,0.658,0.396,2,-12.131,1,0.0289,0.686,0.478,0.0946,0.748,102.967,4
14472,0.373,0.186,10,-18.226,0,0.0365,0.838,0.52,0.104,0.162,173.732,3
14473,0.483,0.819,4,-3.259,0,0.0355,0.723,0.000963,0.0829,0.339,81.447,4
14474,0.389,0.236,6,-13.172,0,0.037,0.781,0.00737,0.109,0.199,119.229,4
14475,0.655,0.502,8,-5.85,1,0.0262,0.559,0.0,0.0844,0.703,108.011,4
14476,0.709,0.84,3,-6.647,1,0.0977,0.316,0.0541,0.121,0.702,87.96,4
14477,0.337,0.052,4,-21.813,0,0.042,0.99,0.935,0.309,0.319,76.839,3
14478,0.0748,0.134,10,-23.674,0,0.0451,0.503,0.925,0.0823,0.0329,67.557,4
14481,0.737,0.748,6,-8.756,1,0.0933,0.342,0.299,0.147,0.536,80.011,4
14482,0.512,0.307,9,-12.537,1,0.0297,0.812,0.00189,0.106,0.495,186.083,4
14483,0.471,0.133,2,-18.648,1,0.0469,0.975,0.933,0.0949,0.134,99.102,4
14484,0.499,0.486,0,-10.443,0,0.0322,0.103,0.0139,0.115,0.311,75.001,3
14485,0.656,0.484,0,-6.659,1,0.0266,0.568,1.64e-05,0.17,0.173,106.765,4
14487,0.534,0.568,0,-8.06,1,0.0299,0.594,2.56e-05,0.148,0.524,141.91,4
14488,0.629,0.283,4,-15.061,1,0.0338,0.823,0.0105,0.0995,0.215,112.005,4
14489,0.424,0.771,7,-4.939,1,0.0268,0.0124,3.25e-05,0.111,0.527,101.122,4
14490,0.735,0.417,4,-9.095,0,0.161,0.449,0.0,0.114,0.284,74.0,1
14492,0.523,0.325,2,-10.534,1,0.0262,0.631,0.837,0.155,0.324,100.071,3
14493,0.55,0.387,9,-7.888,1,0.0282,0.245,0.000373,0.101,0.117,128.017,4
14495,0.399,0.297,2,-14.479,0,0.0388,0.974,0.885,0.0894,0.527,113.305,5
14496,0.76,0.465,6,-12.07,0,0.0328,0.197,2.97e-06,0.185,0.866,92.277,4
14498,0.297,0.136,0,-18.352,1,0.0475,0.909,0.0101,0.131,0.0725,113.562,5
14499,0.551,0.497,0,-11.617,0,0.0447,0.646,3.74e-05,0.0761,0.72,139.85,4
14501,0.121,0.282,9,-9.382,0,0.0328,0.977,0.00125,0.101,0.0391,170.074,4
14502,0.425,0.165,10,-15.871,1,0.0299,0.866,0.0313,0.137,0.466,134.342,3
14503,0.634,0.347,1,-10.597,0,0.0284,0.578,0.00106,0.101,0.405,80.36,4
14504,0.179,0.214,1,-10.632,1,0.0371,0.659,0.833,0.0591,0.0727,114.872,3
14506,0.522,0.698,9,-5.231,1,0.0345,0.356,0.0,0.102,0.379,146.025,4
14507,0.376,0.233,3,-12.095,1,0.0398,0.00815,0.743,0.102,0.247,174.932,5
14508,0.562,0.283,1,-16.121,1,0.0372,0.00795,7.33e-05,0.0895,0.452,119.948,3
14512,0.524,0.244,7,-17.522,0,0.0386,0.975,0.883,0.114,0.364,156.763,4
14513,0.625,0.769,11,-9.38,0,0.0328,0.0386,0.0,0.204,0.545,129.984,4
14514,0.605,0.018,6,-22.202,1,0.0792,0.943,0.243,0.0938,0.142,119.454,3
14516,0.464,0.0615,9,-23.634,0,0.0384,0.993,0.91,0.091,0.171,128.028,3
14517,0.643,0.41,3,-10.458,1,0.0297,0.795,0.249,0.179,0.448,111.962,4
14519,0.652,0.826,0,-7.485,1,0.0485,0.0372,0.00248,0.0961,0.672,158.014,4
14520,0.442,0.186,9,-13.868,1,0.0317,0.871,1.61e-06,0.106,0.316,151.297,4
14521,0.69,0.297,3,-14.16,1,0.0389,0.871,0.0278,0.158,0.427,79.062,4
14523,0.353,0.123,0,-18.642,1,0.0419,0.162,0.0,0.0895,0.308,170.21,3
14524,0.548,0.254,2,-13.787,0,0.0291,0.906,0.241,0.264,0.0678,125.985,4
14526,0.579,0.345,10,-14.34,1,0.0334,0.836,0.212,0.0843,0.489,155.917,3
14528,0.242,0.504,11,-10.473,0,0.0362,0.916,0.851,0.396,0.125,81.2,4
14529,0.413,0.49,2,-14.067,1,0.0339,0.0279,0.871,0.101,0.117,139.957,4
14530,0.476,0.661,0,-7.99,1,0.0314,0.499,0.875,0.103,0.403,108.982,4
14531,0.165,0.035,10,-44.651,1,0.0891,0.819,0.998,0.317,0.0374,112.234,3
14532,0.311,0.216,3,-14.308,1,0.0331,0.835,0.923,0.107,0.0883,94.732,3
14533,0.374,0.183,2,-15.361,1,0.0333,0.911,0.387,0.111,0.231,169.707,4
14535,0.251,0.141,11,-24.159,0,0.0387,0.952,0.941,0.111,0.335,171.309,4
14536,0.319,0.251,2,-13.526,1,0.0307,0.914,0.936,0.12,0.113,73.5,1
14537,0.518,0.193,9,-20.544,0,0.0386,0.928,0.949,0.306,0.0393,130.882,4
14539,0.65,0.83,10,-7.594,0,0.16,0.00338,1.42e-05,0.0862,0.28,97.101,4
14540,0.504,0.0183,5,-19.611,1,0.0834,0.994,0.888,0.0796,0.0785,73.676,4
14541,0.557,0.49,5,-10.531,0,0.0287,0.426,0.866,0.602,0.372,160.032,4
14546,0.531,0.258,7,-11.303,1,0.0307,0.939,0.000503,0.107,0.588,146.849,3
14548,0.489,0.422,7,-10.68,1,0.0322,0.904,0.00498,0.0754,0.236,127.972,4
14551,0.6,0.364,2,-10.506,1,0.0336,0.736,0.00388,0.237,0.213,124.537,4
14552,0.696,0.613,5,-8.887,0,0.042,0.786,7.88e-05,0.104,0.592,157.876,3
14559,0.402,0.431,0,-14.079,1,0.035,0.000203,0.533,0.208,0.554,78.81,4
14560,0.426,0.49,1,-10.606,1,0.0372,0.184,0.000299,0.0764,0.316,140.02,4
14561,0.304,0.332,3,-14.416,1,0.0299,0.616,0.114,0.113,0.267,108.229,4
14564,0.625,0.394,7,-10.876,1,0.0361,0.171,0.000308,0.137,0.414,128.235,4
14566,0.416,0.254,5,-9.998,1,0.036,0.815,0.0,0.0936,0.202,111.746,4
14569,0.73,0.268,9,-13.579,1,0.0548,0.549,0.0,0.171,0.603,138.173,4
14573,0.729,0.521,7,-6.185,0,0.0441,0.0763,0.0,0.0838,0.54,95.031,4
14574,0.477,0.308,8,-12.486,0,0.0356,0.945,0.333,0.101,0.187,79.198,3
14576,0.713,0.419,0,-9.866,0,0.0333,0.0533,0.0271,0.172,0.446,97.525,4
14577,0.677,0.523,4,-8.534,1,0.0319,0.273,2.29e-05,0.0806,0.444,112.251,4
14578,0.538,0.345,2,-16.968,1,0.0344,0.714,0.00142,0.0574,0.869,128.671,4
14581,0.534,0.4,8,-10.246,1,0.0377,0.703,0.42,0.0661,0.261,118.79,4
14583,0.618,0.32,3,-13.068,1,0.0381,0.297,0.000231,0.1,0.677,142.137,4
14585,0.161,0.597,2,-7.248,1,0.0383,0.344,0.851,0.0986,0.129,65.929,4
14586,0.745,0.0932,0,-18.58,1,0.0364,0.945,0.00132,0.112,0.131,80.021,4
14588,0.379,0.736,2,-7.444,1,0.0592,0.0305,1.16e-06,0.338,0.943,196.601,4
14589,0.729,0.342,0,-11.428,1,0.0264,0.57,0.00333,0.363,0.341,96.411,4
14591,0.604,0.301,8,-17.53,1,0.0328,0.909,0.766,0.0488,0.399,110.074,4
14592,0.743,0.496,8,-13.227,1,0.035,0.59,0.0425,0.106,0.827,98.283,4
14594,0.57,0.41,1,-6.829,1,0.0329,0.755,0.0,0.151,0.359,110.53,3
14599,0.526,0.36,0,-13.557,1,0.0413,0.791,0.106,0.188,0.386,83.15,4
14600,0.409,0.252,1,-14.374,1,0.0431,0.783,0.774,0.238,0.0356,124.942,3
14601,0.311,0.634,9,-5.88,0,0.0452,0.142,0.00817,0.0766,0.0667,144.899,4
14602,0.569,0.673,1,-9.06,0,0.0287,0.589,0.00629,0.0868,0.456,123.957,4
14603,0.361,0.878,9,-10.412,0,0.0516,0.000163,0.612,0.25,0.353,144.296,4
14604,0.61,0.596,4,-10.082,0,0.0322,0.00475,0.106,0.157,0.327,113.928,4
14605,0.514,0.385,2,-16.432,1,0.0598,0.901,0.03,0.236,0.138,77.574,3
14608,0.895,0.435,1,-9.567,0,0.0384,0.493,0.0,0.113,0.761,106.15,4
14610,0.362,0.148,5,-15.077,0,0.0402,0.562,0.89,0.138,0.0672,115.369,3
14612,0.512,0.68,7,-11.901,1,0.0511,0.00926,0.0,0.104,0.5,126.963,4
14614,0.507,0.493,9,-9.877,1,0.0285,0.612,0.852,0.617,0.186,134.915,4
14615,0.369,0.5,1,-13.707,1,0.0747,0.721,0.0293,0.138,0.135,125.039,4
14616,0.648,0.173,1,-11.67,1,0.0323,0.684,2.38e-06,0.0814,0.0831,95.041,4
14617,0.699,0.642,3,-10.322,0,0.0683,0.129,0.305,0.0948,0.706,152.76,4
14620,0.489,0.822,2,-9.515,1,0.0283,0.0386,0.9,0.0898,0.485,91.003,4
14622,0.418,0.589,11,-6.956,1,0.0373,0.352,0.00048,0.115,0.46,158.69,4
14623,0.361,0.202,1,-14.232,0,0.0324,0.728,6.52e-06,0.612,0.15,82.654,4
14624,0.714,0.345,9,-15.466,0,0.0627,0.69,0.0,0.148,0.591,88.04,4
14625,0.857,0.382,4,-12.143,1,0.0759,0.419,4.6e-06,0.343,0.535,104.045,4
14626,0.643,0.255,2,-14.348,1,0.0409,0.697,0.407,0.0539,0.277,122.126,3
14627,0.737,0.459,11,-16.661,0,0.0474,0.247,0.499,0.0921,0.271,120.009,4
14628,0.503,0.465,2,-11.357,1,0.0616,0.699,0.022,0.251,0.213,128.88,4
14629,0.412,0.138,0,-17.282,1,0.0427,0.934,0.156,0.297,0.062,105.443,3
14630,0.395,0.426,2,-9.096,1,0.0408,0.0414,3.41e-06,0.284,0.0913,80.194,4
14632,0.686,0.58,11,-9.227,0,0.0539,0.00284,0.782,0.148,0.413,98.24,4
14633,0.627,0.492,9,-7.756,1,0.0335,0.745,0.000257,0.139,0.581,131.372,4
14635,0.16,0.0521,2,-13.766,1,0.042,0.972,0.000262,0.103,0.0516,68.575,3
14637,0.51,0.101,0,-17.8,1,0.0313,0.804,1.4e-06,0.111,0.207,98.602,4
14641,0.387,0.185,9,-13.56,0,0.0341,0.867,0.000292,0.0642,0.091,73.768,4
14642,0.412,0.411,9,-11.077,1,0.028,0.775,0.0148,0.112,0.497,103.005,4
14643,0.716,0.449,7,-9.171,1,0.136,0.394,0.0,0.103,0.733,144.903,4
14644,0.579,0.826,6,-7.433,0,0.0523,0.000199,0.00414,0.297,0.579,99.998,4
14645,0.685,0.457,9,-11.38,0,0.0303,0.712,0.00135,0.0991,0.658,117.165,4
14646,0.495,0.621,4,-6.972,0,0.0305,0.054,0.000472,0.306,0.361,126.099,4
14647,0.332,0.235,6,-11.67,0,0.0326,0.89,0.268,0.139,0.0954,141.13,3
14649,0.329,0.119,1,-17.845,0,0.034,0.904,0.276,0.352,0.0595,134.494,3
14650,0.268,0.12,7,-14.658,1,0.0378,0.927,0.181,0.07,0.109,113.737,3
14651,0.482,0.294,0,-15.153,1,0.028,0.000578,0.0384,0.112,0.376,136.472,4
14652,0.694,0.386,8,-14.47,0,0.0338,0.703,0.00135,0.0694,0.468,126.382,4
14654,0.439,0.503,0,-7.139,0,0.025,0.546,0.128,0.154,0.306,101.201,4
14655,0.528,0.136,3,-16.247,0,0.0746,0.918,0.0,0.369,0.266,135.448,4
14656,0.438,0.0762,2,-18.223,1,0.0342,0.936,0.0677,0.133,0.175,85.645,3
14657,0.468,0.191,10,-18.675,1,0.0313,0.975,0.0809,0.14,0.698,102.7,4
14658,0.559,0.698,9,-6.7,0,0.0271,0.403,0.104,0.108,0.475,105.312,4
14660,0.678,0.326,7,-10.069,0,0.0377,0.838,0.00259,0.17,0.343,114.875,4
14662,0.748,0.421,9,-9.365,1,0.0332,0.236,0.0586,0.118,0.667,122.985,5
14663,0.208,0.639,5,-6.325,1,0.0289,0.0362,7.28e-05,0.529,0.619,92.98,4
14664,0.599,0.608,6,-6.841,1,0.0511,0.0073,0.0731,0.0663,0.762,89.24,4
14665,0.379,0.173,4,-13.286,0,0.0291,0.958,0.28,0.127,0.159,68.227,4
14666,0.616,0.511,4,-14.925,1,0.0261,0.66,0.359,0.101,0.449,104.807,3
14667,0.218,0.52,1,-14.17,1,0.0347,0.703,0.129,0.0941,0.299,75.11,4
14668,0.513,0.439,8,-14.606,1,0.0406,0.567,0.651,0.284,0.182,94.351,4
14669,0.414,0.453,2,-11.987,0,0.0439,0.801,0.0108,0.141,0.312,86.013,4
14670,0.478,0.27,1,-11.136,0,0.321,0.633,0.757,0.0983,0.359,168.739,4
14671,0.184,0.208,10,-19.13,1,0.0382,0.89,0.791,0.119,0.0354,190.93,1
14674,0.447,0.0669,6,-19.971,0,0.0387,0.91,0.00461,0.109,0.107,102.813,4
14676,0.416,0.14,9,-19.531,1,0.0397,0.85,0.000328,0.216,0.506,175.842,4
14677,0.498,0.235,10,-13.448,1,0.0334,0.762,0.452,0.118,0.261,135.274,3
14678,0.364,0.122,5,-20.658,1,0.0351,0.906,0.00198,0.111,0.148,117.291,3
14679,0.0783,0.00486,0,-15.562,1,0.0583,0.5,0.707,0.687,0.167,70.351,4
14681,0.251,0.548,5,-11.09,1,0.0314,2.03e-05,0.929,0.0915,0.221,90.258,4
14684,0.509,0.594,7,-12.054,0,0.0657,0.263,1.06e-05,0.075,0.612,169.923,4
14685,0.682,0.286,5,-16.326,1,0.0969,0.879,0.15,0.115,0.72,131.685,4
14686,0.399,0.237,7,-9.419,1,0.0304,0.152,1.73e-05,0.124,0.0863,107.903,4
14687,0.408,0.25,7,-17.546,0,0.0616,0.523,0.813,0.0841,0.0845,82.615,4
14688,0.346,0.0157,0,-29.73,1,0.0388,0.989,0.832,0.059,0.0375,67.29,4
14689,0.664,0.292,0,-10.16,1,0.0286,0.891,0.00803,0.102,0.311,74.078,4
14690,0.611,0.425,4,-11.332,1,0.0472,0.578,1.53e-05,0.0603,0.654,120.15,3
14691,0.612,0.469,6,-7.059,1,0.0235,0.378,2.1e-06,0.104,0.208,104.898,4
14692,0.522,0.13,7,-12.891,0,0.0314,0.949,0.00032,0.0872,0.19,106.253,4
14695,0.57,0.367,11,-13.794,0,0.0317,0.0883,0.804,0.114,0.152,144.907,3
14697,0.722,0.297,1,-13.491,0,0.0367,0.0473,0.00227,0.133,0.656,93.011,4
14698,0.362,0.174,10,-10.751,1,0.0353,0.933,0.0,0.107,0.312,70.727,4
14699,0.5,0.0765,1,-21.615,0,0.0459,0.973,0.00108,0.106,0.13,121.43,5
14701,0.456,0.305,3,-11.831,0,0.068,0.853,0.859,0.0824,0.314,74.169,5
14702,0.663,0.642,2,-10.852,1,0.0666,0.000711,0.00685,0.161,0.392,139.999,4
14703,0.588,0.0771,4,-15.214,0,0.0308,0.839,0.0,0.116,0.25,85.426,4
14704,0.567,0.748,1,-4.862,1,0.039,0.535,1.88e-06,0.0979,0.669,146.43,4
14707,0.484,0.222,2,-11.375,1,0.0372,0.978,0.094,0.108,0.216,116.866,4
14709,0.218,0.443,2,-7.472,1,0.0322,0.338,0.912,0.11,0.0388,66.444,4
14710,0.55,0.112,11,-17.375,0,0.0418,0.848,0.000109,0.0854,0.124,129.352,4
14713,0.481,0.399,7,-13.656,0,0.0492,0.971,0.414,0.112,0.142,119.984,3
14715,0.393,0.27,7,-10.462,0,0.03,0.903,0.0,0.0916,0.214,127.291,4
14716,0.371,0.629,9,-10.83,1,0.0468,0.361,0.0143,0.0486,0.623,100.167,4
14717,0.644,0.19,5,-13.068,1,0.031,0.685,0.0902,0.0779,0.32,109.959,3
14718,0.525,0.344,5,-18.174,0,0.0307,0.581,0.879,0.0884,0.154,124.174,4
14719,0.76,0.547,8,-9.444,0,0.0389,0.00312,0.0597,0.0725,0.75,116.154,4
14720,0.114,0.233,2,-11.902,1,0.0397,0.993,0.889,0.16,0.0367,80.706,4
14722,0.518,0.113,2,-22.134,1,0.0462,0.0772,0.0255,0.217,0.11,137.23,4
14724,0.666,0.543,7,-8.002,1,0.0369,0.708,4.78e-05,0.0836,0.309,143.905,4
14725,0.411,0.223,7,-17.899,1,0.0372,0.728,0.0544,0.371,0.116,134.844,4
14726,0.532,0.0608,7,-21.442,1,0.0438,0.882,0.0187,0.111,0.164,90.688,4
14728,0.475,0.157,10,-19.063,1,0.0567,0.976,0.0348,0.0776,0.519,169.224,4
14729,0.66,0.419,10,-11.732,0,0.0244,0.36,0.00175,0.126,0.358,99.937,4
14730,0.182,0.055,7,-19.451,1,0.0433,0.989,0.000681,0.133,0.0652,99.384,3
14732,0.112,0.451,5,-9.424,1,0.0352,0.912,0.000311,0.121,0.228,76.575,1
14733,0.705,0.537,1,-6.472,0,0.0263,0.295,0.0,0.34,0.707,105.985,4
14734,0.343,0.0992,7,-18.131,1,0.0511,0.909,0.00112,0.101,0.221,82.544,4
14736,0.772,0.577,1,-8.088,1,0.226,0.0339,0.0167,0.0806,0.596,169.832,4
14738,0.546,0.339,2,-15.62,1,0.031,0.781,7.24e-06,0.159,0.358,110.321,4
14739,0.63,0.57,4,-10.299,1,0.0237,0.0393,0.216,0.104,0.561,105.563,4
14740,0.559,0.386,7,-14.001,1,0.0335,0.525,0.0,0.19,0.754,128.502,4
14742,0.583,0.41,2,-9.834,1,0.0295,0.676,0.0,0.0796,0.155,143.986,3
14743,0.63,0.693,5,-7.026,0,0.0339,0.101,3.96e-05,0.483,0.867,94.012,4
14744,0.723,0.949,1,-18.818,1,0.0702,0.0121,0.824,0.256,0.321,149.992,4
14746,0.672,0.446,3,-12.299,0,0.0416,0.823,0.0244,0.0993,0.848,125.846,4
14747,0.57,0.37,4,-13.785,1,0.0496,0.386,0.135,0.0706,0.29,118.746,4
14748,0.63,0.462,2,-7.917,1,0.0245,0.698,0.000391,0.104,0.304,97.052,4
14749,0.596,0.839,4,-11.332,0,0.0294,0.00318,0.934,0.308,0.87,139.948,4
14750,0.444,0.0162,5,-27.773,1,0.0452,0.993,0.922,0.0873,0.079,100.364,4
14752,0.435,0.156,4,-19.426,1,0.0289,0.783,4.2e-06,0.201,0.27,91.787,4
14754,0.41,0.282,8,-17.178,1,0.0377,0.965,0.201,0.143,0.15,150.472,4
14755,0.402,0.0339,9,-15.031,0,0.05,0.979,2.33e-06,0.0676,0.344,82.993,4
14756,0.577,0.702,5,-5.991,1,0.0239,0.31,0.0,0.109,0.766,96.071,4
14757,0.549,0.403,8,-15.579,1,0.163,0.756,0.00362,0.225,0.164,115.534,4
14758,0.836,0.115,0,-17.774,1,0.156,0.976,0.00856,0.0723,0.776,120.271,4
14759,0.607,0.301,0,-12.382,1,0.03,0.674,0.000418,0.149,0.527,128.384,4
14760,0.19,0.119,5,-18.835,1,0.0409,0.925,0.00081,0.367,0.0396,168.331,3
14761,0.136,0.021,6,-29.132,0,0.0492,0.971,0.917,0.104,0.213,145.025,3
14762,0.291,0.0896,0,-16.909,1,0.0331,0.645,0.00174,0.113,0.222,197.176,4
14763,0.42,0.18,5,-23.639,0,0.0371,0.897,0.931,0.145,0.165,119.989,4
14764,0.502,0.646,2,-9.675,1,0.402,0.461,1.15e-06,0.129,0.395,91.202,4
14765,0.664,0.384,9,-15.112,0,0.0354,0.202,0.389,0.112,0.437,126.918,4
14766,0.398,0.114,8,-12.084,1,0.0418,0.976,6.64e-06,0.102,0.259,122.975,4
14767,0.607,0.525,11,-14.262,0,0.0255,0.133,0.229,0.0991,0.757,106.431,4
14770,0.519,0.618,10,-10.597,1,0.0418,0.191,0.693,0.0809,0.628,200.55,4
14771,0.461,0.141,11,-14.396,1,0.0384,0.804,0.314,0.325,0.151,73.791,4
14772,0.317,0.237,0,-13.889,1,0.0277,0.935,0.122,0.341,0.207,94.631,4
14773,0.589,0.543,11,-11.559,0,0.0243,0.665,0.496,0.602,0.204,139.562,4
14775,0.415,0.195,1,-23.276,0,0.0872,0.676,0.884,0.0933,0.117,94.863,4
14776,0.615,0.161,0,-10.163,1,0.0326,0.675,0.0674,0.104,0.143,134.39,4
14778,0.501,0.277,6,-8.652,1,0.0352,0.717,0.0439,0.112,0.0366,80.075,4
14779,0.636,0.0772,10,-14.798,1,0.0371,0.888,2.36e-06,0.107,0.233,103.258,4
14780,0.16,0.0877,1,-19.12,1,0.0364,0.496,0.0127,0.104,0.0673,169.665,4
14781,0.465,0.501,5,-8.24,1,0.0274,0.63,0.0,0.381,0.294,88.249,3
14782,0.598,0.593,2,-12.555,1,0.0314,0.00349,0.0403,0.297,0.507,95.988,4
14783,0.705,0.362,2,-14.899,1,0.0347,0.666,0.000139,0.0872,0.899,95.072,4
14784,0.456,0.14,11,-12.522,1,0.0391,0.875,2.89e-05,0.0957,0.187,94.984,4
14785,0.363,0.103,5,-16.417,1,0.0416,0.965,0.0209,0.0731,0.218,81.217,5
14786,0.288,0.376,3,-11.307,1,0.0346,0.855,0.317,0.109,0.0546,93.138,4
14787,0.699,0.473,10,-12.169,1,0.04,0.103,0.0113,0.0623,0.801,152.12,4
14789,0.707,0.583,10,-10.038,1,0.22,0.000556,0.0171,0.0648,0.762,180.085,3
14790,0.473,0.313,0,-15.047,0,0.0381,0.903,0.0766,0.17,0.354,101.704,4
14791,0.606,0.558,4,-10.871,0,0.0288,0.265,0.0769,0.0802,0.866,117.679,4
14792,0.483,0.354,7,-9.109,1,0.0288,0.158,0.202,0.118,0.205,115.989,3
14793,0.565,0.523,10,-10.83,0,0.0292,0.214,0.00204,0.213,0.386,132.322,4
14794,0.153,0.0476,10,-30.62,0,0.0391,0.906,0.829,0.128,0.0387,78.548,4
14795,0.576,0.021,5,-21.05,1,0.0426,0.99,0.93,0.105,0.422,67.39,4
14796,0.635,0.348,10,-8.78,1,0.028,0.329,0.00529,0.106,0.181,121.818,4
14797,0.474,0.0784,10,-15.366,0,0.0312,0.794,0.00013,0.116,0.0603,68.184,3
14798,0.71,0.5,1,-7.837,1,0.117,0.0726,0.000697,0.251,0.621,104.923,4
14799,0.519,0.0574,0,-24.874,1,0.046,0.983,0.909,0.0877,0.252,104.755,4
14801,0.423,0.215,9,-11.255,1,0.032,0.881,0.0229,0.124,0.268,130.512,4
14802,0.689,0.304,9,-14.347,1,0.0544,0.791,0.118,0.28,0.129,82.01,4
14803,0.434,0.204,9,-13.487,1,0.0354,0.885,0.00178,0.0684,0.0395,127.791,3
14804,0.644,0.517,7,-9.105,0,0.0284,0.187,0.0686,0.0752,0.393,116.049,4
14805,0.45,0.0177,2,-23.473,0,0.0428,0.985,0.0983,0.0921,0.175,101.471,4
14806,0.525,0.0967,2,-14.893,0,0.0392,0.835,0.885,0.0929,0.116,110.974,4
14807,0.64,0.235,1,-16.504,1,0.0369,0.875,3.72e-06,0.105,0.523,114.999,4
14808,0.428,0.193,0,-12.715,1,0.0351,0.838,0.0145,0.0927,0.0697,104.754,4
14809,0.521,0.234,9,-14.198,0,0.0332,0.878,0.0,0.0917,0.225,123.553,4
14810,0.302,0.113,8,-18.545,0,0.0436,0.931,2.73e-06,0.175,0.212,88.208,3
14811,0.588,0.735,0,-7.016,1,0.0256,0.0175,0.178,0.0871,0.165,95.733,4
14812,0.491,0.692,0,-8.017,1,0.0952,0.127,1.95e-05,0.165,0.545,180.25,4
14814,0.742,0.557,2,-9.164,1,0.0263,0.01,0.00781,0.144,0.653,79.274,4
14815,0.179,0.298,7,-10.998,1,0.0321,0.362,0.187,0.132,0.0916,203.412,3
14816,0.459,0.693,2,-7.447,1,0.0287,0.0371,1.22e-05,0.413,0.222,62.006,4
14817,0.372,0.365,11,-9.599,1,0.0262,0.641,0.0143,0.109,0.133,102.882,4
14818,0.703,0.336,2,-11.967,0,0.0469,0.878,0.0015,0.309,0.748,107.988,4
14819,0.397,0.661,4,-9.551,1,0.0565,0.297,0.000686,0.106,0.361,78.831,4
14820,0.25,0.0735,9,-10.529,0,0.0364,0.97,0.759,0.0922,0.0361,107.432,3
14821,0.338,0.442,5,-8.475,1,0.0652,0.526,0.0,0.101,0.49,168.748,3
14822,0.669,0.475,8,-9.645,0,0.0368,0.318,0.0573,0.108,0.514,79.978,4
14825,0.699,0.748,11,-6.829,0,0.101,0.422,0.0278,0.113,0.793,85.782,4
14826,0.655,0.341,3,-17.823,0,0.0279,0.513,0.739,0.116,0.548,103.959,4
14829,0.422,0.278,10,-9.458,1,0.0278,0.799,9.14e-06,0.124,0.131,143.932,3
14830,0.498,0.0476,4,-17.183,1,0.0524,0.949,5.02e-06,0.113,0.118,170.846,4
14831,0.37,0.132,7,-16.296,1,0.0326,0.00168,0.00771,0.213,0.0779,114.435,4
14832,0.766,0.429,11,-10.472,0,0.0339,0.476,0.00684,0.307,0.726,110.141,4
14833,0.13,0.00924,6,-27.853,1,0.0448,0.988,0.909,0.0849,0.0369,77.307,4
14834,0.228,0.324,7,-11.614,0,0.0322,0.875,0.923,0.107,0.0525,133.041,3
14837,0.456,0.343,9,-9.744,0,0.0304,0.233,0.462,0.108,0.217,127.489,3
14838,0.527,0.443,0,-7.974,1,0.0337,0.753,0.0,0.104,0.71,137.741,4
14840,0.662,0.0833,11,-25.809,0,0.0676,0.000135,0.81,0.0893,0.513,87.378,4
14844,0.536,0.326,8,-11.384,1,0.0358,0.359,0.141,0.112,0.13,112.651,4
14848,0.74,0.697,9,-6.366,1,0.0374,0.274,0.00924,0.0998,0.743,143.989,4
14849,0.491,0.774,3,-7.191,0,0.0387,0.401,0.831,0.0993,0.675,118.662,4
